Hotel Name,Snapshot Date,Discount Code,Count
Loews Regency New York Hotel,2015-09-11,1,5
Westin New York at Times Square,2015-08-11,3,5
Langham Place New York Fifth Avenue,2015-11-27,3,5
Westin New York at Times Square,2015-08-11,2,5
Conrad New York,2015-10-23,2,5
Conrad New York,2015-10-22,3,5
Conrad New York,2015-10-22,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-23,3,5
Westin New York at Times Square,2015-08-20,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-14,3,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-14,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-13,3,5
DoubleTree by Hilton Hotel Newark Airport,2015-09-14,1,5
DoubleTree by Hilton Hotel Newark Airport,2015-09-15,1,5
Langham Place New York Fifth Avenue,2015-10-18,4,5
DoubleTree by Hilton Hotel Newark Airport,2015-09-15,3,5
Loews Regency New York Hotel,2015-09-01,3,5
DoubleTree by Hilton Hotel Newark Airport,2015-09-16,3,5
DoubleTree by Hilton Hotel Newark Airport,2015-09-17,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-04,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-05,2,5
Conrad New York,2015-10-25,4,5
Westin New York at Times Square,2015-08-30,3,5
Westin New York at Times Square,2015-08-27,2,5
Westin New York at Times Square,2015-08-27,1,5
Westin New York at Times Square,2015-08-26,3,5
Westin New York at Times Square,2015-08-26,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-06,2,5
Loews Regency New York Hotel,2015-09-02,3,5
Loews Regency New York Hotel,2015-09-04,1,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-10,2,5
Langham Place New York Fifth Avenue,2015-10-18,3,5
Langham Place New York Fifth Avenue,2015-11-21,3,5
Langham Place New York Fifth Avenue,2015-10-05,4,5
Loews Regency New York Hotel,2015-09-07,1,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-24,1,5
Conrad New York,2015-10-19,2,5
Loews Regency New York Hotel,2015-09-19,3,5
W New York Times Square,2015-12-28,2,5
Loews Regency New York Hotel,2015-09-14,1,5
Langham Place New York Fifth Avenue,2015-09-24,3,5
Loews Regency New York Hotel,2015-09-14,3,5
Wyndham Garden Brooklyn Sunset Park,2015-08-12,3,5
Loews Regency New York Hotel,2015-09-15,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-11-29,1,5
Loews Regency New York Hotel,2015-09-15,3,5
Loews Regency New York Hotel,2015-09-15,4,5
Westin New York at Times Square,2015-07-19,3,5
Conrad New York,2015-10-06,3,5
Le Parker Meridien New York,2015-11-19,1,5
Langham Place New York Fifth Avenue,2015-09-24,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-24,2,5
Langham Place New York Fifth Avenue,2015-09-24,1,5
DoubleTree by Hilton Hotel Newark Airport,2015-12-10,3,5
W New York Times Square,2015-12-21,3,5
DoubleTree by Hilton Hotel Newark Airport,2015-12-11,3,5
DoubleTree by Hilton Hotel Newark Airport,2015-12-12,3,5
Loews Regency New York Hotel,2015-09-18,1,5
W New York Times Square,2015-12-16,3,5
W New York Times Square,2015-12-16,2,5
Wyndham Garden Brooklyn Sunset Park,2015-09-06,2,5
Loews Regency New York Hotel,2015-09-19,1,5
W New York Times Square,2015-12-13,3,5
Wyndham Garden Brooklyn Sunset Park,2015-08-06,3,5
Wyndham Garden Brooklyn Sunset Park,2015-08-06,2,5
Langham Place New York Fifth Avenue,2015-09-29,1,5
Loews Regency New York Hotel,2015-09-11,3,5
Langham Place New York Fifth Avenue,2015-11-28,3,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-25,1,5
Conrad New York,2015-10-18,1,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-25,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-26,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-27,1,5
Conrad New York,2015-10-13,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-27,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-27,3,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-28,1,5
DoubleTree by Hilton Hotel Newark Airport,2015-10-28,3,5
DoubleTree by Hilton Hotel Newark Airport,2015-11-11,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-11-17,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-11-17,3,5
Conrad New York,2015-10-09,3,5
Westin New York at Times Square,2015-12-15,3,5
DoubleTree by Hilton Hotel Newark Airport,2015-11-18,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-11-18,3,5
DoubleTree by Hilton Hotel Newark Airport,2015-11-19,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-11-19,3,5
DoubleTree by Hilton Hotel Newark Airport,2015-11-20,2,5
Langham Place New York Fifth Avenue,2015-09-29,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-11-21,3,5
Loews Regency New York Hotel,2015-08-31,4,5
Loews Regency New York Hotel,2015-08-31,3,5
DoubleTree by Hilton Hotel Newark Airport,2015-09-13,1,5
Westin New York at Times Square,2015-10-14,4,5
Loews Regency New York Hotel,2015-08-07,2,5
Westin New York at Times Square,2015-10-17,4,5
Langham Place New York Fifth Avenue,2015-11-06,1,5
Conrad New York,2015-12-17,1,5
Loews Regency New York Hotel,2015-08-13,4,5
Westin New York at Times Square,2015-10-16,4,5
Loews Regency New York Hotel,2015-08-14,4,5
Langham Place New York Fifth Avenue,2015-11-04,4,5
Conrad New York,2015-12-20,4,5
Conrad New York,2015-11-12,2,5
Conrad New York,2015-12-21,4,5
Conrad New York,2015-11-11,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-09-12,3,5
Loews Regency New York Hotel,2015-08-05,2,5
Conrad New York,2015-12-22,1,5
Loews Regency New York Hotel,2015-08-15,4,5
Westin New York at Times Square,2015-10-13,4,5
Conrad New York,2015-12-23,1,5
Langham Place New York Fifth Avenue,2015-11-03,1,5
Westin New York at Times Square,2015-10-13,1,5
Langham Place New York Fifth Avenue,2015-11-02,1,5
Langham Place New York Fifth Avenue,2015-11-01,1,5
Westin New York at Times Square,2015-10-12,1,5
Loews Regency New York Hotel,2015-08-17,4,5
Langham Place New York Fifth Avenue,2015-11-12,1,5
Loews Regency New York Hotel,2015-08-13,1,5
Loews Regency New York Hotel,2015-08-12,4,5
Conrad New York,2015-11-17,2,5
Conrad New York,2015-11-28,1,5
Conrad New York,2015-11-27,1,5
Westin New York at Times Square,2015-10-25,1,5
Loews Regency New York Hotel,2015-08-09,4,5
Westin New York at Times Square,2015-10-27,1,5
Conrad New York,2015-11-29,3,5
Conrad New York,2015-11-26,2,5
Loews Regency New York Hotel,2015-08-10,4,5
Langham Place New York Fifth Avenue,2015-11-10,1,5
Westin New York at Times Square,2015-10-22,1,5
Westin New York at Times Square,2015-10-21,4,5
Conrad New York,2015-12-11,3,5
Conrad New York,2015-12-12,4,5
Westin New York at Times Square,2015-10-20,4,5
Conrad New York,2015-11-20,2,5
Conrad New York,2015-12-13,4,5
Westin New York at Times Square,2015-10-20,1,5
Conrad New York,2015-12-14,4,5
Conrad New York,2015-11-19,2,5
Westin New York at Times Square,2015-10-19,1,5
Langham Place New York Fifth Avenue,2015-11-07,4,5
Loews Regency New York Hotel,2015-08-08,2,5
Conrad New York,2015-12-15,3,5
Conrad New York,2015-12-26,3,5
Westin New York at Times Square,2015-11-04,4,5
Loews Regency New York Hotel,2015-08-18,4,5
DoubleTree by Hilton Hotel Newark Airport,2015-09-02,1,5
Conrad New York,2015-11-06,1,5
Langham Place New York Fifth Avenue,2015-11-15,1,5
Langham Place New York Fifth Avenue,2015-10-22,4,5
Langham Place New York Fifth Avenue,2015-10-22,2,5
Langham Place New York Fifth Avenue,2015-11-18,3,5
Conrad New York,2015-11-04,2,5
Westin New York at Times Square,2015-11-11,4,5
Conrad New York,2015-11-03,2,5
Conrad New York,2015-11-02,2,5
Conrad New York,2015-10-30,3,5
Langham Place New York Fifth Avenue,2015-10-19,2,5
Langham Place New York Fifth Avenue,2015-11-19,3,5
Langham Place New York Fifth Avenue,2015-10-19,1,5
DoubleTree by Hilton Hotel Newark Airport,2015-09-10,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-09-11,1,5
Langham Place New York Fifth Avenue,2015-11-20,2,5
Loews Regency New York Hotel,2015-08-29,2,5
Westin New York at Times Square,2015-09-12,3,5
DoubleTree by Hilton Hotel Newark Airport,2015-09-11,3,5
Loews Regency New York Hotel,2015-08-30,3,5
DoubleTree by Hilton Hotel Newark Airport,2015-09-12,1,5
Loews Regency New York Hotel,2015-08-30,4,5
Conrad New York,2015-10-27,2,5
Langham Place New York Fifth Avenue,2015-10-23,4,5
DoubleTree by Hilton Hotel Newark Airport,2015-09-01,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-07-17,4,5
Loews Regency New York Hotel,2015-07-26,3,5
Westin New York at Times Square,2015-10-08,4,5
Langham Place New York Fifth Avenue,2015-10-30,1,5
Loews Regency New York Hotel,2015-08-19,4,5
Westin New York at Times Square,2015-10-07,4,5
Langham Place New York Fifth Avenue,2015-10-28,1,5
Loews Regency New York Hotel,2015-08-20,4,5
Langham Place New York Fifth Avenue,2015-10-27,4,5
Langham Place New York Fifth Avenue,2015-10-26,4,5
Loews Regency New York Hotel,2015-08-22,1,5
Westin New York at Times Square,2015-11-06,3,5
DoubleTree by Hilton Hotel Newark Airport,2015-07-20,4,5
DoubleTree by Hilton Hotel Newark Airport,2015-07-21,1,5
DoubleTree by Hilton Hotel Newark Airport,2015-07-21,2,5
Westin New York at Times Square,2015-11-08,2,5
Loews Regency New York Hotel,2015-08-23,1,5
DoubleTree by Hilton Hotel Newark Airport,2015-08-27,1,5
Loews Regency New York Hotel,2015-07-27,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-08-28,1,5
DoubleTree by Hilton Hotel Newark Airport,2015-08-30,1,5
DoubleTree by Hilton Hotel Newark Airport,2015-08-31,1,5
DoubleTree by Hilton Hotel Newark Airport,2015-08-31,2,5
Langham Place New York Fifth Avenue,2015-10-24,4,5
DoubleTree by Hilton Hotel Newark Airport,2015-08-31,3,5
Wyndham Garden Brooklyn Sunset Park,2015-09-07,2,5
Langham Place New York Fifth Avenue,2015-12-11,1,5
Wyndham Garden Brooklyn Sunset Park,2015-10-15,2,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-13,1,5
Langham Place New York Fifth Avenue,2015-07-18,1,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-08,3,5
Langham Place New York Fifth Avenue,2015-07-17,1,5
Cassa Hotel 45th Street,2015-07-26,2,5
Hyatt Union Square New York,2015-12-18,4,5
Langham Place New York Fifth Avenue,2015-12-18,4,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-10,3,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-10,4,5
Hyatt Union Square New York,2015-12-18,2,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-12,1,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-12,2,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-13,2,5
Hyatt Union Square New York,2015-12-10,1,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-15,2,5
Langham Place New York Fifth Avenue,2015-12-19,1,5
Hyatt Union Square New York,2015-12-17,4,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-16,4,5
Conrad New York,2015-07-24,2,5
Conrad New York,2015-07-24,1,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-19,1,5
Hyatt Union Square New York,2015-12-10,3,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-20,1,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-20,2,5
Loews Regency New York Hotel,2015-10-25,4,5
W New York - Union Square,2015-10-16,2,5
W New York - Union Square,2015-10-16,3,5
Langham Place New York Fifth Avenue,2015-07-19,1,5
Langham Place New York Fifth Avenue,2015-07-21,3,5
DoubleTree by Hilton Metropolitan - New York City,2015-08-28,4,5
Langham Place New York Fifth Avenue,2015-08-09,2,5
Langham Place New York Fifth Avenue,2015-08-08,2,5
Langham Place New York Fifth Avenue,2015-08-07,2,5
Langham Place New York Fifth Avenue,2015-08-06,3,5
Le Parker Meridien New York,2015-11-11,1,5
Loews Regency New York Hotel,2015-10-16,2,5
Conrad New York,2015-07-26,3,5
Langham Place New York Fifth Avenue,2015-08-05,3,5
Le Parker Meridien New York,2015-11-10,3,5
Langham Place New York Fifth Avenue,2015-08-04,2,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-04,4,5
Langham Place New York Fifth Avenue,2015-08-04,1,5
Langham Place New York Fifth Avenue,2015-08-03,3,5
Loews Regency New York Hotel,2015-10-18,3,5
Langham Place New York Fifth Avenue,2015-08-03,2,5
Langham Place New York Fifth Avenue,2015-08-02,3,5
Langham Place New York Fifth Avenue,2015-08-02,2,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-06,4,5
Langham Place New York Fifth Avenue,2015-07-22,4,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-07,4,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-08,1,5
Loews Regency New York Hotel,2015-10-21,4,5
Hyatt Union Square New York,2015-12-10,2,5
Loews Regency New York Hotel,2015-10-26,3,5
W New York Times Square,2015-11-29,3,5
Wyndham Garden Brooklyn Sunset Park,2015-10-14,3,5
W New York - Union Square,2015-09-13,2,5
W New York - Union Square,2015-09-11,2,5
W New York - Union Square,2015-09-09,2,5
W New York - Union Square,2015-09-08,2,5
Conrad New York,2015-07-20,1,5
W New York - Union Square,2015-09-07,2,5
W New York - Union Square,2015-09-01,3,5
Conrad New York,2015-07-19,2,5
Langham Place New York Fifth Avenue,2015-12-21,2,5
Langham Place New York Fifth Avenue,2015-12-21,4,5
W New York - Union Square,2015-08-31,2,5
W New York - Union Square,2015-08-30,2,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-21,1,5
W New York - Union Square,2015-08-28,2,5
Hyatt Union Square New York,2015-10-29,3,5
Hyatt Union Square New York,2015-10-29,2,5
W New York - Union Square,2015-08-11,2,5
W New York - Union Square,2015-08-06,3,5
W New York - Union Square,2015-08-06,2,5
W New York - Union Square,2015-08-05,2,5
W New York - Union Square,2015-08-04,3,5
W New York - Union Square,2015-08-04,2,5
W New York - Union Square,2015-08-03,2,5
W New York - Union Square,2015-08-02,2,5
W New York - Union Square,2015-09-14,2,5
W New York - Union Square,2015-09-15,2,5
Loews Regency New York Hotel,2015-10-31,3,5
Conrad New York,2015-07-20,2,5
Hyatt Union Square New York,2015-11-29,1,5
Hyatt Union Square New York,2015-11-28,1,5
DoubleTree by Hilton Metropolitan - New York City,2015-09-26,3,5
Hyatt Union Square New York,2015-11-04,3,5
Loews Regency New York Hotel,2015-10-27,4,5
Hyatt Union Square New York,2015-11-04,2,5
Hyatt Union Square New York,2015-11-02,2,5
DoubleTree by Hilton Metropolitan - New York City,2015-10-01,3,5
Conrad New York,2015-07-21,3,5
Conrad New York,2015-07-21,2,5
DoubleTree by Hilton Metropolitan - New York City,2015-10-02,3,5
Hyatt Union Square New York,2015-11-01,3,5
Hyatt Union Square New York,2015-11-01,2,5
Langham Place New York Fifth Avenue,2015-12-20,4,5
DoubleTree by Hilton Metropolitan - New York City,2015-10-04,3,5
Hyatt Union Square New York,2015-10-31,3,5
Le Parker Meridien New York,2015-11-07,4,5
DoubleTree by Hilton Metropolitan - New York City,2015-10-05,2,5
W New York - Union Square,2015-09-19,3,5
Hyatt Union Square New York,2015-10-31,1,5
W New York - Union Square,2015-09-18,3,5
Hyatt Union Square New York,2015-10-30,3,5
W New York - Union Square,2015-09-16,3,5
Conrad New York,2015-07-28,3,5
Langham Place New York Fifth Avenue,2015-08-11,2,5
Langham Place New York Fifth Avenue,2015-08-11,3,5
DoubleTree by Hilton Metropolitan - New York City,2015-07-25,2,5
DoubleTree by Hilton Metropolitan - New York City,2015-07-22,2,5
Wyndham Garden Brooklyn Sunset Park,2015-09-17,2,5
Le Parker Meridien New York,2015-11-17,1,5
Loews Regency New York Hotel,2015-09-30,2,5
W New York Times Square,2015-10-27,3,5
W New York Times Square,2015-10-27,2,5
Conrad New York,2015-09-23,2,5
Langham Place New York Fifth Avenue,2015-09-23,3,5
Conrad New York,2015-09-17,2,5
Conrad New York,2015-09-12,1,5
Langham Place New York Fifth Avenue,2015-09-23,1,5
Langham Place New York Fifth Avenue,2015-09-16,4,5
Langham Place New York Fifth Avenue,2015-08-12,3,5
Langham Place New York Fifth Avenue,2015-09-15,2,5
DoubleTree by Hilton Metropolitan - New York City,2015-07-26,2,5
Langham Place New York Fifth Avenue,2015-09-14,3,5
Conrad New York,2015-09-08,2,5
DoubleTree by Hilton Metropolitan - New York City,2015-07-27,2,5
Conrad New York,2015-09-07,2,5
Langham Place New York Fifth Avenue,2015-12-14,2,5
W New York Times Square,2015-10-21,3,5
Langham Place New York Fifth Avenue,2015-08-31,2,5
W New York Times Square,2015-10-20,2,5
Langham Place New York Fifth Avenue,2015-08-30,2,5
Loews Regency New York Hotel,2015-09-30,1,5
Loews Regency New York Hotel,2015-09-29,2,5
W New York Times Square,2015-10-31,3,5
W New York Times Square,2015-11-01,3,5
W New York Times Square,2015-11-29,2,5
W New York Times Square,2015-11-28,2,5
DoubleTree by Hilton Hotel Newark Airport,2015-12-13,3,5
W New York Times Square,2015-11-26,3,5
Wyndham Garden Brooklyn Sunset Park,2015-09-11,3,5
Loews Regency New York Hotel,2015-09-23,4,5
DoubleTree by Hilton Hotel Newark Airport,2015-12-14,3,5
DoubleTree by Hilton Metropolitan - New York City,2015-07-17,2,5
Wyndham Garden Brooklyn Sunset Park,2015-09-12,2,5
W New York Times Square,2015-11-11,4,5
Wyndham Garden Brooklyn Sunset Park,2015-09-12,3,5
W New York Times Square,2015-11-11,2,5
Wyndham Garden Brooklyn Sunset Park,2015-09-13,2,5
W New York Times Square,2015-11-09,3,5
W New York Times Square,2015-11-08,3,5
W New York Times Square,2015-11-07,3,5
W New York Times Square,2015-11-06,3,5
Le Parker Meridien New York,2015-11-18,1,5
Langham Place New York Fifth Avenue,2015-12-12,2,5
Loews Regency New York Hotel,2015-09-29,1,5
Conrad New York,2015-09-25,3,5
W New York Times Square,2015-11-05,2,5
W New York Times Square,2015-11-02,3,5
Langham Place New York Fifth Avenue,2015-08-29,4,5
W New York Times Square,2015-10-19,2,5
DoubleTree by Hilton Metropolitan - New York City,2015-07-29,1,5
DoubleTree by Hilton Metropolitan - New York City,2015-08-20,1,5
Langham Place New York Fifth Avenue,2015-12-17,2,5
Langham Place New York Fifth Avenue,2015-08-18,2,5
DoubleTree by Hilton Metropolitan - New York City,2015-08-21,1,5
Conrad New York,2015-08-06,1,5
Conrad New York,2015-08-05,1,5
DoubleTree by Hilton Metropolitan - New York City,2015-08-23,2,5
Conrad New York,2015-08-02,4,5
Langham Place New York Fifth Avenue,2015-12-18,1,5
DoubleTree by Hilton Metropolitan - New York City,2015-08-24,2,5
W New York Times Square,2015-07-21,2,5
Langham Place New York Fifth Avenue,2015-08-16,3,5
Langham Place New York Fifth Avenue,2015-08-14,3,5
W New York Times Square,2015-07-19,3,5
W New York Times Square,2015-07-19,2,5
W New York Times Square,2015-07-18,3,5
W New York - Union Square,2015-12-16,3,5
W New York - Union Square,2015-11-29,2,5
W New York - Union Square,2015-11-07,2,5
W New York - Union Square,2015-11-05,1,5
Conrad New York,2015-07-29,1,5
Langham Place New York Fifth Avenue,2015-08-14,1,5
W New York - Union Square,2015-11-02,2,5
Conrad New York,2015-07-28,4,5
Langham Place New York Fifth Avenue,2015-08-19,2,5
DoubleTree by Hilton Metropolitan - New York City,2015-08-19,2,5
Conrad New York,2015-09-05,2,5
Conrad New York,2015-08-07,4,5
Conrad New York,2015-08-27,2,5
Langham Place New York Fifth Avenue,2015-12-15,4,5
Langham Place New York Fifth Avenue,2015-08-27,1,5
Langham Place New York Fifth Avenue,2015-08-25,1,5
Conrad New York,2015-08-11,1,5
DoubleTree by Hilton Metropolitan - New York City,2015-08-05,2,5
DoubleTree by Hilton Metropolitan - New York City,2015-08-10,2,5
Conrad New York,2015-08-09,4,5
Langham Place New York Fifth Avenue,2015-08-23,3,5
DoubleTree by Hilton Metropolitan - New York City,2015-08-11,3,5
Langham Place New York Fifth Avenue,2015-08-23,2,5
DoubleTree by Hilton Metropolitan - New York City,2015-08-15,1,5
Langham Place New York Fifth Avenue,2015-08-23,1,5
Langham Place New York Fifth Avenue,2015-08-22,4,5
Langham Place New York Fifth Avenue,2015-12-17,1,5
Conrad New York,2015-08-08,4,5
Langham Place New York Fifth Avenue,2015-08-22,2,5
W New York Times Square,2015-09-27,2,5
Langham Place New York Fifth Avenue,2015-08-22,1,5
DoubleTree by Hilton Metropolitan - New York City,2015-08-16,3,5
DoubleTree by Hilton Metropolitan - New York City,2015-08-18,2,5
Langham Place New York Fifth Avenue,2015-08-20,1,5
DoubleTree by Hilton Metropolitan - New York City,2015-08-19,1,5
Hilton Garden Inn Times Square,2015-10-12,4,5
Hyatt Herald Square New York,2015-11-12,2,5
Martha Washington,2015-08-12,3,5
Hilton Times Square,2015-08-24,1,5
Hilton Garden Inn New York West 35th Street,2015-08-30,4,5
Newark Liberty International Airport Marriott,2015-10-29,1,5
